SubmissionDate,meta-instanceID,Noise-audio,Noise-Noise_Measurement,Noise-Noise_Source,Noise-Noise_Source_2,Noise-Noise_Source_3,lat,lng,Noise-Location-Altitude,Noise-Location-Accuracy,Noise-Comment,KEY,SubmitterID,SubmitterName,AttachmentsPresent,AttachmentsExpected,Status
2021-05-09T10:39:44.065Z,uuid:681af0ee-2a49-4661-9344-6682173e31ff,1620556762142.wav,54,1,3,1,0.3336234,32.5875598,1187.48699678061,4.3,,uuid:681af0ee-2a49-4661-9344-6682173e31ff,40,musa,1,1,
2021-05-09T10:38:48.206Z,uuid:788af479-bbbe-457f-959a-38466c85c6cc,1620556708488.wav,42,3,1,18,0.3336317,32.5875483,1187.37187198559,4.1,,uuid:788af479-bbbe-457f-959a-38466c85c6cc,40,musa,1,1,
2021-05-09T10:38:10.286Z,uuid:0cf24945-d53a-471c-997f-afcb91e3b430,1620556662664.wav,47,1,18,,0.3336333,32.58755,1187.42888360655,3.9,,uuid:0cf24945-d53a-471c-997f-afcb91e3b430,40,musa,1,1,
2021-05-09T10:37:27.034Z,uuid:1d07ab11-6cfc-46df-a844-e8a547520656,1620556609274.wav,49,18,18,19,0.3336487,32.5875486,1189.2320018182,4.926,,uuid:1d07ab11-6cfc-46df-a844-e8a547520656,40,musa,1,1,
2021-05-09T10:35:16.156Z,uuid:f99baab3-c7e6-43e0-bad9-0ff7ed6a7339,1620556442812.wav,53,1,18,,0.3336449,32.5876001,1188.46279532126,4.876,,uuid:f99baab3-c7e6-43e0-bad9-0ff7ed6a7339,40,musa,1,1,
2021-05-09T10:33:47.624Z,uuid:67f717b6-9076-442d-a2da-1d2089730d3e,1620556396362.wav,48,3,18,16,0.3336597,32.5876564,1187.7678311609,4.7,,uuid:67f717b6-9076-442d-a2da-1d2089730d3e,40,musa,1,1,
2021-05-09T10:33:02.153Z,uuid:5c0a26da-bc1c-4855-9e75-6bd6c222d5a4,1620556367351.wav,53,18,1,,0.3336233,32.5876433,1187.58987186209,4.9,,uuid:5c0a26da-bc1c-4855-9e75-6bd6c222d5a4,40,musa,1,1,
2021-05-09T10:32:07.836Z,uuid:cdf90273-dfba-4fee-be33-b3dd03abe631,1620556305339.wav,50,18,1,1,0.3336133,32.5876467,1187.72521714634,4.9,,uuid:cdf90273-dfba-4fee-be33-b3dd03abe631,40,musa,1,1,
2021-05-09T10:31:27.359Z,uuid:42be7970-7a5e-4a10-995a-33b2407f5db7,1620556262050.wav,48,18,3,1,0.333612,32.5876465,1187.93525360438,4.8,,uuid:42be7970-7a5e-4a10-995a-33b2407f5db7,40,musa,1,1,
2021-05-09T10:30:47.476Z,uuid:5c00fb08-2489-49da-9dec-43a7a807c512,1620556229078.wav,53,18,1,,0.3336,32.587655,1187.9519518398,4.9,,uuid:5c00fb08-2489-49da-9dec-43a7a807c512,40,musa,1,1,
2021-05-09T10:30:15.268Z,uuid:843b5700-ea68-40e4-81a9-2a0e93725a19,1620556185870.wav,46,18,1,,0.333585,32.5876533,1188.19851990677,4.9,,uuid:843b5700-ea68-40e4-81a9-2a0e93725a19,40,musa,1,1,
2021-05-09T10:29:41.437Z,uuid:d7048d06-02b7-4b10-8d8b-bed7db65654c,1620556142355.wav,52,18,1,,0.3335143,32.5876729,1188.52504656965,4.975,,uuid:d7048d06-02b7-4b10-8d8b-bed7db65654c,40,musa,1,1,
2021-05-09T10:29:39.695Z,uuid:c30f2d40-d017-4de1-bd98-b0a06d345e9b,1620556072993.wav,58,18,2,,0.3333917,32.5876367,1192.23963607457,4.6,,uuid:c30f2d40-d017-4de1-bd98-b0a06d345e9b,40,musa,1,1,
2021-05-09T10:29:37.800Z,uuid:48533b06-6adc-446d-8362-e596756f14d9,1620556021562.wav,44,1,,,0.3333576,32.5876249,1192.77484639597,4.896,,uuid:48533b06-6adc-446d-8362-e596756f14d9,40,musa,1,1,
2021-05-09T10:29:36.097Z,uuid:9b28cf0c-af6b-43ff-a859-d15e762f7b84,1620555957389.wav,49,3,3,,0.3330256,32.5876708,1124.19704821222,5,,uuid:9b28cf0c-af6b-43ff-a859-d15e762f7b84,40,musa,1,1,
2021-05-09T10:29:33.851Z,uuid:66035ca7-f632-4f66-b806-05346c088899,1620555873639.wav,31,3,11,18,0.332877,32.5878486,1113.00512536575,4.96,,uuid:66035ca7-f632-4f66-b806-05346c088899,40,musa,1,1,
2021-05-09T10:29:31.489Z,uuid:7e777968-4c54-429f-94f5-1e67d4aa0447,1620555826962.wav,43,3,19,3,0.3327188,32.5879467,1099.72356307793,5,,uuid:7e777968-4c54-429f-94f5-1e67d4aa0447,40,musa,1,1,
2021-05-09T10:29:29.506Z,uuid:6c815d89-4e3a-4506-88e6-e8ffcd4a16fb,1620555780119.wav,43,3,3,,0.3325571,32.5880706,1198.0614121581,5,,uuid:6c815d89-4e3a-4506-88e6-e8ffcd4a16fb,40,musa,1,1,
2021-05-09T10:29:27.756Z,uuid:b3fdbd70-541c-424e-b63a-fa87e33f25b3,1620555738861.wav,34,3,,,0.332515,32.588135,1197.80011204288,4.8,,uuid:b3fdbd70-541c-424e-b63a-fa87e33f25b3,40,musa,1,1,
2021-05-09T10:29:26.109Z,uuid:bd085340-be21-4029-97fc-ca8aa9b9200c,1620555542190.wav,30,1,,,0.3325197,32.5881398,1190.44006499829,4.32,,uuid:bd085340-be21-4029-97fc-ca8aa9b9200c,40,musa,1,1,
2021-05-09T10:28:54.757Z,uuid:c63c42bd-9b9a-4661-8b2d-f13ed2104d3e,1620555502932.wav,34,1,,,0.3316067,32.5888383,1199.51183994703,4.9,,uuid:c63c42bd-9b9a-4661-8b2d-f13ed2104d3e,40,musa,1,1,
2021-05-09T10:28:53.275Z,uuid:34eb46ff-fdb5-412e-9e7d-f7d38b61f313,1620555470439.wav,36,3,,,0.331601,32.5888507,1200.26280130247,4.6,,uuid:34eb46ff-fdb5-412e-9e7d-f7d38b61f313,40,musa,1,1,
2021-05-09T10:28:51.942Z,uuid:ad8567dc-f991-420e-b852-8199839b977f,1620555414042.wav,29,1,,,0.3315383,32.5889083,1200.22359605381,4.5,,uuid:ad8567dc-f991-420e-b852-8199839b977f,40,musa,1,1,
2021-05-09T10:28:50.433Z,uuid:3a1dc0ff-ee50-447f-b290-e648cfcc13d0,1620555368891.wav,29,16,,,0.331522,32.5889215,1203.02755659221,4.16,,uuid:3a1dc0ff-ee50-447f-b290-e648cfcc13d0,40,musa,1,1,
2021-05-09T10:28:49.149Z,uuid:fdd72ed2-1723-4483-b437-7b516c004ce5,1620555341490.wav,31,3,,,0.3311927,32.5892192,1119.37170011083,4.75,,uuid:fdd72ed2-1723-4483-b437-7b516c004ce5,40,musa,1,1,
2021-05-09T10:28:47.832Z,uuid:5a261a7b-585a-416b-9732-e2d6f30ebe19,1620555295362.wav,23,19,3,,0.3311164,32.5893303,1118.64226312552,4.4,,uuid:5a261a7b-585a-416b-9732-e2d6f30ebe19,40,musa,1,1,
2021-05-09T10:28:46.242Z,uuid:adf91077-fbb4-4d4b-950e-456975c6047e,1620555256819.wav,37,1,1,,0.3309276,32.5893453,1107.42321693045,4.35,,uuid:adf91077-fbb4-4d4b-950e-456975c6047e,40,musa,1,1,
2021-05-09T10:28:44.761Z,uuid:9e531846-1b4a-40f4-963c-da660bfbf278,1620555208483.wav,40,1,3,3,0.3308442,32.5893962,1122.09470671655,4.25,,uuid:9e531846-1b4a-40f4-963c-da660bfbf278,40,musa,1,1,
2021-05-09T10:28:43.199Z,uuid:482b77f1-c8ce-41ef-a2d1-802fb1cd3571,1620555172993.wav,27,3,,,0.3307565,32.5895385,1119.07096347189,4.1,,uuid:482b77f1-c8ce-41ef-a2d1-802fb1cd3571,40,musa,1,1,
2021-05-09T10:28:40.156Z,uuid:57aa5675-894c-40ea-97ae-d227c6300a2d,1620555142538.wav,28,3,,,0.3307465,32.5895568,1128.36569138651,3.9,,uuid:57aa5675-894c-40ea-97ae-d227c6300a2d,40,musa,1,1,
2021-05-09T10:28:37.890Z,uuid:f3ee28e5-a3d1-41af-883f-c1e195de946d,1620555090538.wav,43,1,1,,0.3307428,32.5895897,1113.28436360104,4.92,,uuid:f3ee28e5-a3d1-41af-883f-c1e195de946d,40,musa,1,1,
2021-05-09T10:28:35.836Z,uuid:886fab64-094b-4a64-b910-6b0caaee266b,1620554954387.wav,45,1,1,,0.3306195,32.5898654,1134.02110472989,4.92,,uuid:886fab64-094b-4a64-b910-6b0caaee266b,40,musa,1,1,
2021-05-09T10:28:31.772Z,uuid:43c083ef-65b1-4564-8910-65b0fb9d9eac,1620554916100.wav,39,3,2,,0.3302168,32.5899404,1125.28491470215,4.433,,uuid:43c083ef-65b1-4564-8910-65b0fb9d9eac,40,musa,1,1,
2021-05-09T10:28:30.223Z,uuid:57768d04-a527-4ae6-872f-fe67ad62b997,1620554880102.wav,23,1,,,0.330095,32.58998,1095.15555909719,4.5,,uuid:57768d04-a527-4ae6-872f-fe67ad62b997,40,musa,1,1,
2021-05-09T10:28:28.594Z,uuid:f3a8e054-8dc1-4966-a334-ee92dddc0edd,1620554845077.wav,35,1,3,,0.330091,32.5899812,1121.11473731904,4.65,,uuid:f3a8e054-8dc1-4966-a334-ee92dddc0edd,40,musa,1,1,
2021-05-09T10:28:26.957Z,uuid:195af28f-3337-43bf-9713-f6d6a4a2d835,1620554805332.wav,43,3,2,,0.329835,32.5901583,1119.7203668294,4.9,,uuid:195af28f-3337-43bf-9713-f6d6a4a2d835,40,musa,1,1,
2021-05-09T10:28:25.390Z,uuid:bb67fdd3-ae5f-42a7-bb49-e389968afd8a,1620554767586.wav,54,1,,,0.3296982,32.5902957,1118.12873164313,4.9,,uuid:bb67fdd3-ae5f-42a7-bb49-e389968afd8a,40,musa,1,1,
2021-05-09T10:28:23.801Z,uuid:d94ad1ae-4849-41b0-9338-faa08d5872cd,1620554702375.wav,34,1,3,,0.3295893,32.5903322,1129.49634012898,4.966,,uuid:d94ad1ae-4849-41b0-9338-faa08d5872cd,40,musa,1,1,
2021-05-09T10:28:22.396Z,uuid:f3b1661d-5945-4431-badb-e191f1996f28,1620554669080.wav,34,1,,,0.3294282,32.5903884,1115.9176560506,4.65,,uuid:f3b1661d-5945-4431-badb-e191f1996f28,40,musa,1,1,
2021-05-09T10:28:20.792Z,uuid:238e8c65-dfdb-4182-b601-c7c977e483b9,1620554608354.wav,39,3,,,0.3293974,32.5904398,1116.8180084462,4.86,,uuid:238e8c65-dfdb-4182-b601-c7c977e483b9,40,musa,1,1,
2021-05-09T10:28:15.591Z,uuid:d949a117-5596-4273-a076-b669923d8340,1620554506798.wav,32,3,,,0.3288825,32.590784,1216.4779367863,5,,uuid:d949a117-5596-4273-a076-b669923d8340,40,musa,1,1,
2021-05-09T10:28:12.698Z,uuid:7c0756e7-3c27-4a0c-9b6e-c55933135eb6,1620554424223.wav,34,3,,,0.3287734,32.590717,1204.28938950563,3.9,,uuid:7c0756e7-3c27-4a0c-9b6e-c55933135eb6,40,musa,1,1,
2021-05-09T10:28:10.424Z,uuid:c99fb018-e952-45e0-9bcc-7e63983245d3,1620554366533.wav,30,1,,,0.3287665,32.5907202,1204.06444750296,3.9,,uuid:c99fb018-e952-45e0-9bcc-7e63983245d3,40,musa,1,1,
2021-05-09T10:28:06.357Z,uuid:1af63b1c-682f-482d-8873-b926f1af5a9a,1620554326742.wav,45,3,1,,0.328755,32.5907366,1207.8333301166,3.9,,uuid:1af63b1c-682f-482d-8873-b926f1af5a9a,40,musa,1,1,
2021-05-09T10:28:04.373Z,uuid:270e2f13-1a75-41a1-bb26-c8a8ee89398e,1620554269570.wav,32,1,,,0.3287583,32.5907185,1206.6658179261,4.64,,uuid:270e2f13-1a75-41a1-bb26-c8a8ee89398e,40,musa,1,1,
2021-05-09T10:28:02.109Z,uuid:0aad83a6-6328-4973-8cec-afffdcc0cbf6,1620554098811.wav,52,1,1,,0.3285183,32.5906332,1202.3175622812,4.25,,uuid:0aad83a6-6328-4973-8cec-afffdcc0cbf6,40,musa,1,1,
2021-05-09T10:28:00.278Z,uuid:e9ef1a0b-44c4-4fb1-9c55-c5a316932518,1620554060554.wav,45,1,3,1,0.3285261,32.5906134,1205.96144715546,4.366,,uuid:e9ef1a0b-44c4-4fb1-9c55-c5a316932518,40,musa,1,1,
2021-05-09T10:27:58.302Z,uuid:78ae45a6-0471-489b-85ea-946526a92962,1620553999356.wav,28,1,3,,0.3285334,32.5905981,1202.66173148819,3.9,,uuid:78ae45a6-0471-489b-85ea-946526a92962,40,musa,1,1,
2021-05-09T10:27:56.271Z,uuid:4dac4a6a-645b-4a0c-b583-7c92edc23963,1620553969311.wav,35,1,,,0.3285433,32.5905832,1199.39735647818,3.9,,uuid:4dac4a6a-645b-4a0c-b583-7c92edc23963,40,musa,1,1,
2021-05-09T10:27:54.587Z,uuid:c8034123-3778-4556-b5af-422785e3d9e0,1620553938045.wav,39,3,,,0.3285417,32.5905783,1203.0059723236,3.9,,uuid:c8034123-3778-4556-b5af-422785e3d9e0,40,musa,1,1,
2021-05-09T10:27:52.554Z,uuid:1571f2cc-2602-44a5-b582-2784d0e72355,1620553890469.wav,35,1,1,,0.3285443,32.5905831,1206.26208429462,3.9,,uuid:1571f2cc-2602-44a5-b582-2784d0e72355,40,musa,1,1,
2021-05-09T10:27:49.066Z,uuid:0d645298-7112-4870-be7d-b564d90b5789,1620553852812.wav,35,1,,,0.3285604,32.5906317,1208.02209369282,3.9,,uuid:0d645298-7112-4870-be7d-b564d90b5789,40,musa,1,1,
2021-05-09T10:27:46.449Z,uuid:9ac0a7a2-cecf-4e53-bffb-88fc17855eff,1620553813567.wav,43,1,3,,0.3286221,32.5906521,1207.47804548966,3.9,,uuid:9ac0a7a2-cecf-4e53-bffb-88fc17855eff,40,musa,1,1,
2021-05-09T10:27:42.712Z,uuid:712346cd-9775-4dee-b87b-16405a387a8a,1620553772346.wav,43,3,1,,0.3286033,32.5906682,1205.36586067959,3.9,,uuid:712346cd-9775-4dee-b87b-16405a387a8a,40,musa,1,1,
2021-05-09T10:27:30.593Z,uuid:91ea2686-bb83-43a7-b1fa-48efa92d463a,1620553739216.wav,35,1,,,0.3286033,32.5906701,1211.87648534794,3.9,,uuid:91ea2686-bb83-43a7-b1fa-48efa92d463a,40,musa,1,1,
2021-05-09T10:27:24.410Z,uuid:b9c4200a-2d19-485d-9b49-af4ccb367a2a,1620553705491.wav,32,3,19,,0.328605,32.5906768,1208.05349481889,3.533,,uuid:b9c4200a-2d19-485d-9b49-af4ccb367a2a,40,musa,1,1,
2021-05-09T10:27:19.290Z,uuid:6776ef83-bfaa-4f7c-860c-e28588f1481a,1620553670580.wav,44,3,19,,0.3286048,32.5906754,1206.17656900375,3.9,,uuid:6776ef83-bfaa-4f7c-860c-e28588f1481a,40,musa,1,1,
2021-05-09T10:27:14.511Z,uuid:d5ba7498-49ef-48f1-8b7f-cd01a854f234,1620553625875.wav,33,1,19,3,0.328595,32.5906983,1210.52897255169,3.9,,uuid:d5ba7498-49ef-48f1-8b7f-cd01a854f234,40,musa,1,1,
2021-05-09T10:27:09.383Z,uuid:740689a7-98fa-46b9-9043-c73930edff3d,1620553572508.wav,34,19,1,,0.3285925,32.5906894,1208.76895932855,3.904,"Other
It was sweeping",uuid:740689a7-98fa-46b9-9043-c73930edff3d,40,musa,1,1,
2021-05-09T10:27:04.183Z,uuid:d1780e3f-9b27-4504-9af6-b17b8b8cbda2,1620553534391.wav,36,1,,19,0.3285885,32.5906707,1206.81078802521,3.9,,uuid:d1780e3f-9b27-4504-9af6-b17b8b8cbda2,40,musa,1,1,
2021-05-09T10:26:55.493Z,uuid:dc92dd8e-3c7c-4104-85d0-fd1181971a09,1620553488825.wav,31,19,3,,0.3285756,32.59066,1206.05742068372,3.78,,uuid:dc92dd8e-3c7c-4104-85d0-fd1181971a09,40,musa,1,1,
2021-05-09T10:26:49.953Z,uuid:87bee220-60e6-4130-be6b-bb564e324162,1620553440139.wav,41,1,1,,0.3285931,32.5906451,1209.6083786195,3.9,,uuid:87bee220-60e6-4130-be6b-bb564e324162,40,musa,1,1,
2021-05-09T10:26:44.776Z,uuid:3b29e93d-abbe-4518-808a-64544a07a0db,1620553410210.wav,43,1,3,,0.3286101,32.5906267,1206.56400344711,3.9,,uuid:3b29e93d-abbe-4518-808a-64544a07a0db,40,musa,1,1,
2021-05-09T10:26:40.070Z,uuid:bb1991de-b256-42f5-bdd9-ffb802451b59,1620553365557.wav,36,3,1,3,0.3286191,32.590627,1206.12892474485,3.9,,uuid:bb1991de-b256-42f5-bdd9-ffb802451b59,40,musa,1,1,
2021-05-09T10:26:35.454Z,uuid:2efefaa6-13a6-43f4-a324-3cadb6802dae,1620553331274.wav,43,3,,,0.3286301,32.5906217,1210.80021954548,3.9,,uuid:2efefaa6-13a6-43f4-a324-3cadb6802dae,40,musa,1,1,
2021-05-09T10:26:32.120Z,uuid:5a011f80-dcae-48ff-9066-ef42a54e47ef,1620553294825.wav,36,3,3,,0.3286333,32.59062,1206.11534810999,3.9,,uuid:5a011f80-dcae-48ff-9066-ef42a54e47ef,40,musa,1,1,
2021-05-09T10:26:28.617Z,uuid:eaaad867-1765-4d44-981a-375dc2af5296,1620553259371.wav,34,3,,,0.3286303,32.5906122,1209.80964952052,3.9,,uuid:eaaad867-1765-4d44-981a-375dc2af5296,40,musa,1,1,
2021-05-09T10:26:25.072Z,uuid:2b1e3387-0de1-4306-9a79-956ccecfab89,1620553224405.wav,46,1,3,2,0.3285912,32.5906004,1208.99066485035,3.9,,uuid:2b1e3387-0de1-4306-9a79-956ccecfab89,40,musa,1,1,
2021-05-09T10:26:22.058Z,uuid:3ccd336b-af85-438e-bb21-dbdc6356225c,1620553191898.wav,45,1,,,0.3285847,32.5906177,1212.22808828826,3.9,,uuid:3ccd336b-af85-438e-bb21-dbdc6356225c,40,musa,1,1,
2021-05-09T10:26:19.155Z,uuid:76ca5dbf-eb11-4624-8903-bc139307db25,1620553149828.wav,37,1,,,0.3286027,32.5905846,1213.22102082987,3.9,,uuid:76ca5dbf-eb11-4624-8903-bc139307db25,40,musa,1,1,
2021-05-09T10:26:15.818Z,uuid:44ea8e17-7112-42c9-96e7-e81212dc8820,1620553109154.wav,40,1,3,,0.3286025,32.5905657,1211.76039693642,3.9,,uuid:44ea8e17-7112-42c9-96e7-e81212dc8820,40,musa,1,1,
2021-05-09T10:26:12.844Z,uuid:aff4db49-656c-4a18-ae3a-279bd2af4d5a,1620553074349.wav,42,1,,,0.3285838,32.5905654,1214.12253842016,3.58,,uuid:aff4db49-656c-4a18-ae3a-279bd2af4d5a,40,musa,1,1,
2021-05-09T10:26:08.126Z,uuid:3569cb57-2cc5-40ee-af88-c86e20e7977f,1620553036228.wav,42,1,3,3,0.328579,32.590649,1212.95794737654,3.9,,uuid:3569cb57-2cc5-40ee-af88-c86e20e7977f,40,musa,1,1,
2021-05-09T10:26:05.446Z,uuid:6cd60569-10f1-453a-b14c-d9f99e777d6e,1620553001578.wav,40,1,3,,0.3285816,32.5906419,1212.65810886777,3.9,,uuid:6cd60569-10f1-453a-b14c-d9f99e777d6e,40,musa,1,1,
2021-05-09T10:26:02.709Z,uuid:e5caa49a-4ba8-4dff-818c-215ec2e2e3a2,1620552963701.wav,43,3,3,,0.3285914,32.5906255,1211.64145669723,3.9,,uuid:e5caa49a-4ba8-4dff-818c-215ec2e2e3a2,40,musa,1,1,
2021-05-09T10:25:59.928Z,uuid:853a10e8-f380-4aca-af14-632ffdae24ef,1620552925795.wav,37,1,3,,0.3285882,32.5906261,1211.0643837543,3.9,,uuid:853a10e8-f380-4aca-af14-632ffdae24ef,40,musa,1,1,
2021-05-09T10:25:57.382Z,uuid:b6196db4-a805-4669-a433-7766c886d168,1620552889100.wav,45,1,1,,0.3285756,32.5906498,1215.91282938464,3.785,,uuid:b6196db4-a805-4669-a433-7766c886d168,40,musa,1,1,
2021-05-09T10:25:54.728Z,uuid:7f2f558a-df64-46aa-9994-2e72a8dcb71a,1620552854053.wav,33,1,,,0.3285854,32.5906501,1214.04130307926,3.48,,uuid:7f2f558a-df64-46aa-9994-2e72a8dcb71a,40,musa,1,1,
2021-05-09T10:25:51.720Z,uuid:6d90dd0f-036a-4e11-8755-8a41886bfa96,1620552807006.wav,45,1,1,,0.328562,32.5905879,1218.03115424773,4.5,,uuid:6d90dd0f-036a-4e11-8755-8a41886bfa96,40,musa,1,1,
2021-05-09T10:25:48.940Z,uuid:48fce983-e70c-4e86-83d6-756c2cf98810,1620552775254.wav,36,1,,,0.3284597,32.5907843,1216.60408383009,3.9,,uuid:48fce983-e70c-4e86-83d6-756c2cf98810,40,musa,1,1,
2021-05-09T10:25:46.372Z,uuid:90910b2e-354c-4015-94e1-983e83d5aa26,1620552727265.wav,36,1,1,,0.3284425,32.5907805,1217.51312661027,4.72,,uuid:90910b2e-354c-4015-94e1-983e83d5aa26,40,musa,1,1,
2021-05-09T10:25:43.730Z,uuid:f99aea4d-eaac-4392-9254-d584b350e775,1620552692534.wav,42,1,3,,0.3285567,32.5906883,1215.37296360567,4.6,,uuid:f99aea4d-eaac-4392-9254-d584b350e775,40,musa,1,1,
2021-05-09T10:25:41.051Z,uuid:0e76b487-8cba-49b3-a28c-2fc535bf7c3c,1620552659912.wav,25,1,,,0.3285583,32.5906897,1215.04656558462,4.55,,uuid:0e76b487-8cba-49b3-a28c-2fc535bf7c3c,40,musa,1,1,
2021-05-09T10:25:37.490Z,uuid:2ef7b273-1a11-4bce-9192-2b99a4106225,1620552614192.wav,54,3,1,1,0.3285564,32.5906583,1215.79390903892,4.65,,uuid:2ef7b273-1a11-4bce-9192-2b99a4106225,40,musa,1,1,
2021-05-09T10:25:35.169Z,uuid:2f1d0694-2e70-4402-b073-15d38b020eea,1620552567585.wav,27,1,3,,0.3285283,32.5906591,1218.52262954913,5,,uuid:2f1d0694-2e70-4402-b073-15d38b020eea,40,musa,1,1,
2021-05-09T10:25:32.958Z,uuid:645c156d-d639-4d90-99fd-1596713e0051,1620552519087.wav,32,1,3,,0.3285333,32.5906491,1219.88980831886,3.9,,uuid:645c156d-d639-4d90-99fd-1596713e0051,40,musa,1,1,
2021-05-09T10:25:30.404Z,uuid:cc4ade81-2f1e-49e0-8c1f-4a59b8e2950a,1620552474501.wav,43,3,,,0.3285691,32.5906184,1221.67283168887,4.5,,uuid:cc4ade81-2f1e-49e0-8c1f-4a59b8e2950a,40,musa,1,1,
2021-05-09T10:25:28.160Z,uuid:1d1acc73-e065-4223-a49c-d650766c203e,1620552300124.wav,47,1,,,0.3285039,32.5907851,1219.54705025242,4.94,,uuid:1d1acc73-e065-4223-a49c-d650766c203e,40,musa,1,1,
2021-05-09T10:25:26.447Z,uuid:7a74e650-a913-4a39-8530-5b6403894ce6,1620552162304.wav,48,3,,,0.328555,32.5906583,1212.77621034799,3.9,,uuid:7a74e650-a913-4a39-8530-5b6403894ce6,40,musa,1,1,
2021-05-09T10:25:24.283Z,uuid:a8a1e998-04d2-482e-a924-4e7e271058c7,1620552116975.wav,57,3,,,0.328555,32.5906542,1217.02821699665,3.9,,uuid:a8a1e998-04d2-482e-a924-4e7e271058c7,40,musa,1,1,
2021-05-09T10:25:22.420Z,uuid:3fa78ff8-24a6-4aaf-a642-818923e353b1,1620552067014.wav,41,1,1,,0.3285943,32.590661,1218.05538314486,3.9,,uuid:3fa78ff8-24a6-4aaf-a642-818923e353b1,40,musa,1,1,
2021-05-09T10:25:20.743Z,uuid:f9ed788f-0b63-4dbc-b536-5d96a89be807,1620552029079.wav,54,1,1,,0.3285881,32.5906481,1220.63713448669,3.68,,uuid:f9ed788f-0b63-4dbc-b536-5d96a89be807,40,musa,1,1,
2021-05-09T10:25:18.652Z,uuid:ead353b4-b995-4154-a868-5bc299ff2b73,1620551982226.wav,36,1,1,,0.3285836,32.5906192,1223.22834995284,3.9,,uuid:ead353b4-b995-4154-a868-5bc299ff2b73,40,musa,1,1,
2021-05-09T10:25:17.059Z,uuid:1d4d64f3-312d-4b22-a391-983f0866030a,1620551943383.wav,40,3,1,,0.3285783,32.5906187,1218.89761858748,3.9,,uuid:1d4d64f3-312d-4b22-a391-983f0866030a,40,musa,1,1,
2021-05-09T10:25:17.048Z,uuid:5412e54f-33f8-4556-93fa-fa6382efa93a,1620551618946.wav,31,3,3,19,0.3285668,32.5906771,1217.61457575438,3.9,,uuid:5412e54f-33f8-4556-93fa-fa6382efa93a,40,musa,1,1,
2021-05-09T10:25:14.598Z,uuid:c9ae4306-4caa-460d-b44c-7515cb497d61,1620551902543.wav,42,19,3,19,0.3285703,32.5906191,1216.8128916933,3.68,,uuid:c9ae4306-4caa-460d-b44c-7515cb497d61,40,musa,1,1,
2021-05-09T10:25:10.713Z,uuid:6e610d8d-8cac-405c-8085-67180d0da422,1620551859646.wav,36,3,1,,0.3285316,32.5906324,1216.40870648758,3.9,,uuid:6e610d8d-8cac-405c-8085-67180d0da422,40,musa,1,1,
2021-05-09T10:25:09.463Z,uuid:37fd5c6f-da07-4c8a-9537-905a899680bc,1620551822188.wav,38,1,1,,0.3285468,32.5906667,1217.73818563467,3.9,,uuid:37fd5c6f-da07-4c8a-9537-905a899680bc,40,musa,1,1,
2021-05-09T10:25:07.723Z,uuid:914047a9-49c9-48b1-b59d-ae64e28c5db1,1620551776417.wav,53,3,1,19,0.3285828,32.5906219,1218.73384138161,3.76,,uuid:914047a9-49c9-48b1-b59d-ae64e28c5db1,40,musa,1,1,
2021-05-09T10:25:06.030Z,uuid:7242f74f-d4fd-42c7-a3ca-c8764c1d0dbe,1620551736386.wav,42,3,1,,0.3285807,32.5906236,1218.19967734596,3.9,,uuid:7242f74f-d4fd-42c7-a3ca-c8764c1d0dbe,40,musa,1,1,
2021-05-09T10:25:02.468Z,uuid:67970e84-5e6f-4ae8-a703-ec87edeae544,1620551698745.wav,37,3,3,,0.3285524,32.590635,1222.00147569925,3.9,,uuid:67970e84-5e6f-4ae8-a703-ec87edeae544,40,musa,1,1,
2021-05-09T10:25:00.985Z,uuid:fdadc014-bd45-407d-86b5-65a17f735691,1620551659932.wav,41,1,3,,0.3285758,32.5906751,1216.96686208402,3.9,,uuid:fdadc014-bd45-407d-86b5-65a17f735691,40,musa,1,1,
2021-05-09T10:23:53.570Z,uuid:0b800dc6-cf6a-4b8e-97d7-502dacc0c2e6,1620551580072.wav,36,3,,,0.328599,32.5907183,1219.8928136201,3.9,,uuid:0b800dc6-cf6a-4b8e-97d7-502dacc0c2e6,40,musa,1,1,
2021-05-09T10:23:42.812Z,uuid:42c900bb-7ae2-479e-b169-7b87b582d8d2,1620551541304.wav,32,3,,,0.3285656,32.5906348,1223.22260439232,3.82,,uuid:42c900bb-7ae2-479e-b169-7b87b582d8d2,40,musa,1,1,
2021-05-09T10:23:24.465Z,uuid:1839bd1f-095f-423c-b16d-13d1e8179ed5,1620551499883.wav,48,3,3,3,0.3285721,32.5906211,1228.17861541544,3.9,,uuid:1839bd1f-095f-423c-b16d-13d1e8179ed5,40,musa,1,1,
2021-05-09T10:23:18.286Z,uuid:e99fa637-f577-4e77-9974-0f93bf297cf0,1620551422536.wav,28,3,19,,0.3285586,32.5906157,1223.36432459934,3.9,Other here means a band,uuid:e99fa637-f577-4e77-9974-0f93bf297cf0,40,musa,1,1,
2021-05-09T10:23:14.614Z,uuid:a13aeac8-6c16-4218-a2ae-ce1ffe2aa402,1620551383860.wav,47,3,1,1,0.3285499,32.5906377,1222.66745758493,3.9,,uuid:a13aeac8-6c16-4218-a2ae-ce1ffe2aa402,40,musa,1,1,
